50 1225 
7 46 67.07369081838273 
7 47 68.64779675998349 
7 48 67.24938661430303 
7 49 66.8302326795291 
7 50 66.80958015135255 
8 9 57.30689312813948 
8 10 60.04564930117751 
8 11 62.09734293832547 
8 12 58.515638935245335 
8 13 60.067295594191684 
8 14 58.3427801874405 
8 15 62.93647591023825 
8 16 63.88270501473775 
8 17 66.70891994328794 
8 18 63.198101237299845 
8 19 65.60396329491077 
8 20 63.04855271931307 
8 21 62.34580980306536 
8 22 67.03193268883122 
8 23 69.18150041738036 
8 24 67.94792123383908 
8 25 60.89072178911989 
8 26 62.38012503995162 
8 27 68.44910518041854 
8 28 64.25729530566937 
8 29 65.10760324263211 
8 30 67.3349834781297 
8 31 63.34824385884742 
8 32 57.79861590038294 
8 33 61.97322002284535 
8 34 59.00101694038841 
8 35 58.6982112163565 
8 36 63.72064029810121 
8 37 60.753600716336145 
8 38 62.07640453505663 
8 39 61.57207159094129 
8 40 65.63535632568775 
8 41 63.86798885200629 
8 42 68.08759064616694 
8 43 64.14452431813646 
8 44 62.092833724996 
8 45 62.549820143626306 
8 46 64.34500757634581 
8 47 65.57987496175942 
8 48 63.37097127234204 
8 49 63.71561817953271 
8 50 63.665689346774535 
9 10 54.80802860895473 
9 11 56.992280178985645 
9 12 53.52681570951143 
9 13 55.09990925582364 
9 14 53.1224999411737 
9 15 58.2295457650152 
9 16 58.68117244909137 
9 17 61.30252849597641 
9 18 57.762271423481955 
9 19 60.15812497078013 
9 20 58.25049356014076 
9 21 57.0795935514611 
9 22 61.78187436457395 
9 23 63.914004725099176 
9 24 62.493839696405274 
9 25 55.7343700063076 
9 26 57.61527575218225 
9 27 63.154730622495734 
9 28 59.4127932351274 
9 29 60.298258681325116 
9 30 61.90702706478482 
9 31 57.89196835485904 
9 32 53.094255809833136 
9 33 56.958932574267926 
9 34 54.047016568909704 
9 35 53.56230017465643 
9 36 58.597610872799244 
9 37 55.90062611456155 
9 38 56.79788728465171 
9 39 56.57844112380616 
9 40 60.38443508057353 
9 41 58.720694818777474 
9 42 63.02634369848849 
9 43 58.94675563591265 
9 44 56.848218969462884 
9 45 57.366540770731504 
9 46 59.51067131195883 
9 47 60.15712759100122 
9 48 57.980341496062266 
9 49 58.67128769679425 
9 50 58.52281606348075 
10 11 59.81203892194279 
10 12 55.98642692653283 
10 13 57.514519905846385 
10 14 56.00285706997457 
10 15 60.46255039278446 
10 16 61.40130291777203 
10 17 64.17102149724593 
10 18 60.58976811310636 
10 19 62.819742119814535 
10 20 60.54750201288241 
10 21 60.06596373987518 
10 22 64.70332294403434 
10 23 66.87989234441096 
10 24 65.25396539674811 
10 25 58.36848464711072 
10 26 60.01899699261892 
10 27 66.0929648298516 
10 28 61.52495428685827 
10 29 62.6683333111708 
10 30 64.71568588835322 
10 31 60.58976811310636 
10 32 55.02472171669749 
10 33 59.6395841702472 
10 34 56.47548140565071 
10 35 56.10775347489864 
10 36 61.04817769598041 
10 37 58.277954665550844 
10 38 59.708625842502855 
10 39 59.00847396772772 
10 40 63.26547241584464 
10 41 61.554853586049575 
10 42 65.68104749469211 
10 43 61.82232606429493 
10 44 59.724366886556446 
10 45 60.17541026033807 
10 46 62.07479359611274 
10 47 62.918041927574315 
10 48 60.61089011060636 
10 49 61.17908139225368 
10 50 61.1310068623117 
11 12 59.05827630400332 
11 13 60.647506131744606 
11 14 58.073401829064565 
11 15 63.588678237560494 
11 16 63.842932263485515 
11 17 66.33340033497454 
11 18 62.5373488405129 
11 19 64.78055263734635 
11 20 63.60031446463138 
11 21 62.07833760660799 
11 22 66.99791041517638 
11 23 69.13117965144237 
11 24 67.31032610231509 
11 25 61.026879323786495 
11 26 63.148079939139876 
11 27 68.24719774466935 
11 28 63.85232963643535 
11 29 65.13923548829845 
11 30 66.88736801519401 
11 31 62.5373488405129 
11 32 57.11322088623614 
11 33 62.34003529033329 
11 34 58.99220287461725 
11 35 59.0379538940841 
11 36 63.01967946602077 
11 37 60.53197502147109 
11 38 62.09122321230272 
11 39 61.35959582656978 
11 40 65.7899688402419 
11 41 64.0 
11 42 68.03675477269621 
11 43 64.11708040764177 
11 44 61.95159400693416 
11 45 62.86875217466941 
11 46 64.64271033921769 
11 47 65.64510644366418 
11 48 62.79394875304467 
11 49 63.46873245937719 
11 50 63.071388124885914 
12 13 57.246135240730446 
12 14 54.3462970219683 
12 15 59.93763425428134 
12 16 60.389734226936284 
12 17 62.57091976309761 
12 18 59.00779609509239 
12 19 61.453396976896244 
12 20 59.93329625508679 
12 21 58.195532474580894 
12 22 63.06916837885212 
12 23 65.14691090143876 
12 24 63.73915594044213 
12 25 57.578468197756 
12 26 59.32689103602176 
12 27 64.3947202804702 
12 28 61.00917963716608 
12 29 61.35242456496727 
12 30 63.13414290223635 
12 31 59.151669460802204 
12 32 54.32237108227144 
12 33 58.60273031182079 
12 34 55.85767628535938 
12 35 55.14961468587065 
12 36 59.953982353134805 
12 37 57.16747326933385 
12 38 58.346550883492675 
12 39 58.0 
12 40 61.97838332838313 
12 41 60.07495318350236 
12 42 64.28063471995279 
12 43 60.23288138550239 
12 44 58.16356247686347 
12 45 59.07182069311898 
12 46 60.71803685891038 
12 47 62.01032172146827 
12 48 59.35553891592595 
12 49 60.02732711024205 
12 50 59.70762095411272 
13 14 55.910642993977454 
13 15 61.51975292538162 
13 16 61.85046483252975 
13 17 64.1404708432983 
13 18 60.60099009092178 
13 19 63.06346010171025 
13 20 61.523328908634326 
13 21 59.68316345503143 
13 22 64.61423991660043 
13 23 66.65583245298194 
13 24 65.29532908256148 
13 25 59.11277357729038 
13 26 60.92224552657264 
13 27 65.92814270097406 
13 28 62.64088121985514 
13 29 62.911684129420664 
13 30 64.6566315237656 
13 31 60.741089881562054 
13 32 56.08029957123981 
13 33 60.11089751451063 
13 34 57.48112733758794 
13 35 56.80598560011084 
13 36 61.59285672868243 
13 37 58.83774298866332 
13 38 59.89991652748775 
13 39 59.641596222770566 
13 40 63.547462577195006 
13 41 61.661333102682754 
13 42 65.7899688402419 
13 43 61.795792737046426 
13 44 59.74713382246884 
13 45 60.68706616734739 
13 46 62.2777648924558 
13 47 63.55218328271658 
13 48 60.989507294287925 
13 49 61.63051192388394 
13 50 61.24475487745869 
14 15 58.718651210667296 
14 16 59.60436225646576 
14 17 62.44997998398398 
14 18 58.971857695005674 
14 19 61.237243569579455 
14 20 58.79387723224247 
14 21 58.26903122585787 
14 22 62.92058486695749 
14 23 65.04613747179766 
14 24 63.5395939552654 
14 25 56.62790831383409 
14 26 58.26594202447945 
14 27 64.31889302530011 
14 28 60.092262397084035 
14 29 60.869368322662915 
14 30 62.91804192757432 
14 31 58.971857695005674 
14 32 53.749418601506754 
14 33 57.833554274313805 
14 34 54.98981723919439 
14 35 54.427199082811526 
14 36 59.535535606896154 
14 37 56.76336846946277 
14 38 58.0 
14 39 57.41707063234766 
14 40 61.54250563634861 
14 41 59.830761318906845 
14 42 63.842932263485515 
14 43 60.08593845484982 
14 44 58.028613631552496 
14 45 58.50914458441518 
14 46 60.28200394811042 
14 47 61.17744682478993 
14 48 59.01796336709697 
14 49 59.520752683412866 
14 50 59.435006519727075 
15 16 64.84998072474656 
15 17 67.07219990428226 
15 18 63.31287388833333 
15 19 65.6877461936395 
15 20 64.73237211782062 
15 21 62.751254967530336 
15 22 67.66446630248404 
15 23 69.81174686254457 
15 24 68.19090848492928 
15 25 61.994515886487896 
15 26 64.14140628330502 
15 27 68.95737814041367 
15 28 65.20981521212892 
15 29 66.22929865248462 
15 30 67.72385104230267 
15 31 63.43122259581633 
15 32 58.36163123148632 
15 33 63.28759752115733 
15 34 60.01666435249463 
15 35 59.65500817198838 
15 36 64.05466415492317 
15 37 61.476174246613624 
15 38 62.7716496517337 
15 39 62.2758380112223 
15 40 66.46141737880708 
15 41 64.60092878589286 
15 42 68.93388136468162 
15 43 64.75399601569002 
15 44 62.61054224329958 
15 45 63.487951612884785 
15 46 65.48373843940189 
15 47 66.47555941848101 
15 48 63.63898176432429 
15 49 64.39968944024497 
15 50 64.07558037193265 
16 17 67.93732405680989 
16 18 64.35930391171117 
16 19 66.70592177610621 
16 20 64.94212808339438 
16 21 63.806896179018146 
16 22 68.41988015189737 
16 23 70.65748368007453 
16 24 69.19537556802477 
16 25 62.97396287355593 
16 26 64.25356021264503 
16 27 69.8821865714003 
16 28 66.05997275203798 
16 29 66.49751875070227 
16 30 68.64488327617725 
16 31 64.49123971517372 
16 32 58.693100105549036 
16 33 64.0992979680745 
16 34 60.868711174132805 
16 35 59.52411276113236 
16 36 65.01538279515087 
16 37 61.886347444327335 
16 38 63.69521175096288 
16 39 62.78120737927872 
16 40 67.20654730009569 
16 41 65.07288221678829 
16 42 69.6209738512756 
16 43 65.42384886262808 
16 44 63.38201637688723 
16 45 63.99312463069763 
16 46 65.72305531546749 
16 47 67.34240862933252 
16 48 64.39192495957859 
16 49 65.03629755759471 
16 50 65.16809035102993 
17 18 68.04763037755245 
17 19 70.16409338115899 
17 20 67.47681083157383 
17 21 66.48368220849383 
17 22 71.78439941937245 
17 23 73.92563831310488 
17 24 72.53605999776939 
17 25 65.22514852416973 
17 26 66.9068008501378 
17 27 72.92818385233517 
17 28 68.27796130524109 
17 29 69.33166664663413 
17 30 71.93385850904983 
17 31 67.90787877706092 
17 32 62.465990746965666 
17 33 66.45539857678983 
17 34 63.12749004989823 
17 35 63.01523625283016 
17 36 68.29114144601773 
17 37 64.8912937149507 
17 38 66.52818951391959 
17 39 65.59817070620186 
17 40 70.11618928607002 
17 41 68.05967969363358 
17 42 72.18254636683302 
17 43 68.3280323147096 
17 44 66.84100537843517 
17 45 67.02924734770636 
17 46 68.55304515482882 
17 47 69.66261551219564 
17 48 67.95380784032636 
17 49 67.76665846860091 
17 50 67.68249404388109 
18 19 66.90799653255208 
18 20 63.737587026808605 
18 21 62.83565866607909 
18 22 68.09023424838543 
18 23 70.16751385078425 
18 24 69.04346457123947 
18 25 61.666198196418755 
18 26 63.13889451043627 
18 27 69.28578497787262 
18 28 65.29104073301329 
18 29 65.51274685128078 
18 30 68.2723955929481 
18 31 64.60742991328475 
18 32 59.62281442535232 
18 33 62.77515432079797 
18 34 60.00833275470999 
18 35 59.22938459920042 
18 36 65.13063795173512 
18 37 61.57856770013411 
18 38 63.00857084556037 
18 39 62.13276108463232 
18 40 66.51105171323034 
18 41 64.35433163354274 
18 42 68.33798358160709 
18 43 64.66281775487363 
18 44 63.310978510839654 
18 45 63.45171392484209 
18 46 64.69559490413548 
18 47 66.06057825965497 
18 48 64.60123837822306 
18 49 64.22398305929023 
18 50 64.21744311322276 
19 20 66.10385767865594 
19 21 65.0329147432283 
19 22 70.30647196382421 
19 23 72.35329985563892 
19 24 71.43724518764704 
19 25 64.06028410801812 
19 26 65.3981651118745 
19 27 71.51866889141604 
19 28 67.80914392616972 
19 29 67.7353674235255 
19 30 70.61642868341616 
19 31 67.04983221455517 
19 32 62.0644825967316 
19 33 64.99784611815994 
19 34 62.384934078669986 
19 35 61.63051192388394 
19 36 67.61272069662631 
19 37 63.93809506076952 
19 38 65.26867548832288 
19 39 64.58885352752439 
19 40 68.77121490856476 
19 41 66.60120119036893 
19 42 70.64644364722119 
19 43 66.9053062170707 
19 44 65.56920008662604 
19 45 65.73674771389287 
19 46 66.90231685076385 
19 47 68.45933099293332 
19 48 67.06056963670977 
19 49 66.64623020096485 
19 50 66.614713089527 
20 21 62.856025964103075 
20 22 68.03322717613798 
20 23 70.18632345407472 
20 24 68.59533511835917 
20 25 62.65780079128216 
20 26 64.87680633323437 
20 27 69.13031173081747 
20 28 65.3228903218466 
20 29 66.55133357041014 
20 30 68.10638736565022 
20 31 63.83948621347137 
20 32 59.01965774214554 
20 33 63.93746945258312 
20 34 60.08427414889856 
20 35 59.67411499134277 
20 36 64.45091155290203 
20 37 61.547380122958934 
20 38 63.14998020585596 
20 39 62.3384311640901 
20 40 66.83322527007057 
20 41 64.67673461145051 
20 42 69.02521278489476 
20 43 64.84813027374035 
20 44 62.978408998640155 
20 45 63.835726674018524 
20 46 65.5286197016235 
20 47 66.56966276014924 
20 48 64.02343321003646 
20 49 64.48255578061404 
20 50 64.1925229290764 
21 22 67.05132362601054 
21 23 69.27539245648487 
21 24 67.5721836261046 
21 25 60.70848375639108 
21 26 62.316290005102196 
21 27 68.44939736769054 
21 28 63.62483791727881 
21 29 65.00861481373065 
21 30 67.09187730269589 
21 31 62.83565866607909 
21 32 56.95155836322655 
21 33 62.02838060114095 
21 34 58.60887304837041 
21 35 58.291680366927146 
21 36 63.198101237299845 
21 37 60.391390114816865 
21 38 62.013546907107326 
21 39 61.17908139225368 
21 40 65.56614980308055 
21 41 63.82695355412163 
21 42 68.06232437993872 
21 43 64.12238298753408 
21 44 62.00548362846628 
21 45 62.409294179633214 
21 46 64.39192495957859 
21 47 65.24568951279464 
21 48 62.81019025604046 
21 49 63.415455529389675 
21 50 63.43721305353822 
22 23 74.5385806143369 
22 24 72.83323417231999 
22 25 65.70327236903806 
22 26 67.50644413683779 
22 27 73.45148058412437 
22 28 68.3350568888327 
22 29 69.85470635540601 
22 30 72.35523477952373 
22 31 68.09023424838543 
22 32 62.369864518050704 
22 33 67.01432682643316 
22 34 63.318875542763706 
22 35 63.565084755705314 
22 36 68.49729921683044 
22 37 65.2125754743669 
22 38 67.0 
22 39 66.01908814880738 
22 40 70.6263406952392 
22 41 68.65507992858213 
22 42 72.84037342023996 
22 43 68.89208953138234 
22 44 67.32844866770658 
22 45 67.53902575548452 
22 46 69.23958405420991 
22 47 70.02913679319488 
22 48 68.17125493930708 
22 49 68.22697413779979 
22 50 68.09052797562961 
23 24 74.97652966095457 
23 25 67.87724213607974 
23 26 69.65285349502919 
23 27 75.6407297690867 
23 28 70.29139349877764 
23 29 72.04776193609348 
23 30 74.55521443869637 
23 31 70.16751385078425 
23 32 64.17164482853778 
23 33 69.23380677096992 
23 34 65.31523558864347 
23 35 65.62712853690918 
23 36 70.48886436877814 
23 37 67.20029761838856 
23 38 69.14477565225012 
23 39 68.05967969363358 
23 40 72.76867457910718 
23 41 70.78926472283774 
23 42 75.06876847264779 
23 43 71.04730818264686 
23 44 69.44580620887052 
23 45 69.62700625475722 
23 46 71.41792492084883 
23 47 72.20027700777885 
23 48 70.21196479233437 
23 49 70.32296922058966 
23 50 70.2418678567135 
24 25 66.45509762237958 
24 26 67.91082387955545 
24 27 74.01270161262862 
24 28 69.58448102845921 
24 29 70.3420215802759 
24 30 73.13685801290619 
24 31 69.18092222571191 
24 32 63.59308138469152 
24 33 67.53724898158053 
24 34 64.28779044266493 
24 35 64.07870160981729 
24 36 69.55659566137491 
24 37 65.96969000988257 
24 38 67.62307298548329 
24 39 66.77814013582588 
24 40 71.18286310622803 
24 41 69.07474212764026 
24 42 73.32202943181538 
24 43 69.37377025937108 
24 44 67.90964585388441 
24 45 68.06673196209731 
24 46 69.53330137423362 
24 47 70.8838486539776 
24 48 69.18439130324123 
24 49 68.95128715259781 
24 50 68.93127011741478 
25 26 62.00064515793364 
25 27 66.89603874670009 
25 28 63.221198976292754 
25 29 63.583960241557776 
25 30 65.86896082374459 
25 31 61.80388337313441 
25 32 56.4102827505766 
25 33 61.633432485948724 
25 34 57.997241313703874 
25 35 56.90237253401654 
25 36 62.45062049331455 
25 37 59.151669460802204 
25 38 60.9878676459507 
25 39 60.01666435249463 
25 40 64.54548783609897 
25 41 62.21736092120912 
25 42 66.64833081180653 
25 43 62.49799996799898 
25 44 60.72067193304106 
25 45 61.44818955835884 
25 46 62.857616881329506 
25 47 64.34966977382246 
25 48 61.818120320825024 
25 49 62.1906745420887 
25 50 62.153036933041335 
26 27 68.57463087760662 
26 28 64.58885352752439 
26 29 65.82340009449527 
26 30 67.450129725598 
26 31 63.13889451043627 
26 32 58.19209568317677 
26 33 63.42775417748921 
26 34 59.52545673911288 
26 35 59.14625939144419 
26 36 63.74699992940844 
26 37 61.03867626349707 
26 38 62.6076672620854 
26 39 61.70899448216605 
26 40 66.30173451728092 
26 41 64.18722614352485 
26 42 68.41052550594829 
26 43 64.33506042586733 
26 44 62.44997998398398 
26 45 63.334666652631874 
26 46 65.08056545544146 
26 47 65.9126694953254 
26 48 63.35518921130297 
26 49 63.84418532646493 
26 50 63.50590523722971 
27 28 69.89077192305147 
27 29 71.15279333940447 
27 30 73.48142622459093 
27 31 69.28578497787262 
27 32 63.532039161355435 
27 33 68.18416238394367 
27 34 64.81728164617829 
27 35 65.02522587427129 
27 36 69.70423229618127 
27 37 66.60120119036894 
27 38 68.15951877764397 
27 39 67.3721010508059 
27 40 71.76294308346056 
27 41 69.95712972957081 
27 42 74.15524256584965 
27 43 70.2353187506115 
27 44 68.42514157822401 
27 45 68.62419398433762 
27 46 70.49453879556913 
27 47 71.43164564812993 
27 48 69.31002813446263 
27 49 69.59224094681821 
27 50 69.54135460285484 
28 29 66.51856883607765 
28 30 68.53407911397073 
28 31 65.40581013946696 
28 32 61.52462921464867 
28 33 64.1164565458822 
28 34 62.56196927846821 
28 35 59.73541663033748 
28 36 66.44546636152086 
28 37 63.32234992480933 
28 38 64.05841084510293 
28 39 63.648095022553505 
28 40 67.46495386495126 
28 41 65.19263762113019 
28 42 69.1424616281486 
28 43 65.52770406476942 
28 44 63.78777312306803 
28 45 64.50054263337634 
28 46 65.55699810088927 
28 47 67.54998149518622 
28 48 65.38746057158055 
28 49 65.58139980207802 
28 50 65.59329233999465 
29 30 69.93511278320784 
29 31 65.51274685128078 
29 32 60.65706883785269 
29 33 64.93781640923876 
29 34 61.35144660071187 
29 35 61.695380702285966 
29 36 66.007575322837 
29 37 63.432799086907714 
29 38 64.64889790243913 
29 39 64.28903483487677 
29 40 68.34851863793392 
29 41 66.75387629194277 
29 42 71.15251225360915 
29 43 66.93190569526614 
29 44 64.7370064182767 
29 45 65.30176107885606 
29 46 67.64406847610513 
29 47 68.09552114493287 
29 48 65.67739337093091 
29 49 66.47495769084776 
29 50 66.21540606233567 
30 31 68.41140255834549 
30 32 62.465030216914165 
30 33 67.05013049950014 
30 34 63.35613624582863 
30 35 63.671971855754556 
30 36 68.65857557508748 
30 37 65.16839724897338 
30 38 67.01552059038264 
30 39 66.09447783287195 
30 40 70.61671190306159 
30 41 68.58921197972755 
30 42 72.95258734273925 
30 43 68.86421421899767 
30 44 67.31478292321829 
30 45 67.47681083157383 
30 46 69.17022480807763 
30 47 70.31358332498779 
30 48 68.4347864758852 
30 49 68.3280323147096 
30 50 68.27796130524109 
31 32 59.62281442535232 
31 33 62.77515432079797 
31 34 60.00833275470999 
31 35 59.38956137234893 
31 36 65.26101439603893 
31 37 61.57856770013411 
31 38 63.00857084556037 
31 39 62.26941464314564 
31 40 66.51105171323034 
31 41 64.35433163354274 
31 42 68.46225237311434 
31 43 64.66281775487363 
31 44 63.310978510839654 
31 45 63.45171392484209 
31 46 64.69559490413548 
31 47 66.20422947214173 
31 48 64.74812738604878 
31 49 64.3561962828755 
31 50 64.34966977382246 
32 33 57.20244750008517 
32 34 55.871996563573774 
32 35 54.2284058404818 
32 36 60.86279651807005 
32 37 57.378393145852385 
32 38 57.61076288333631 
32 39 57.59618042891386 
32 40 61.05472954653063 
32 41 58.92639476499474 
32 42 62.5501398879331 
32 43 59.13476135066413 
32 44 58.033783264577885 
32 45 58.33283809313584 
32 46 59.22263080951403 
32 47 60.49363602892456 
32 48 59.795652015844766 
32 49 59.33059918794011 
32 50 59.051841630892426 
33 34 59.1327320525612 
33 35 58.05928005065168 
33 36 63.3015007720986 
33 37 60.36489045794749 
33 38 62.20546599777226 
33 39 61.0 
