65 2080 
10 55 29.546573405388315 
10 56 42.50882261366456 
10 57 72.82170006255004 
10 58 49.34571916590131 
10 59 27.54995462791182 
10 60 57.1314274283428 
10 61 39.16631205513228 
10 62 24.392621835300936 
10 63 48.948953002081666 
10 64 36.742346141747674 
10 65 17.916472867168917 
11 12 28.844410203711913 
11 13 25.709920264364882 
11 14 35.07135583350036 
11 15 25.67099530598687 
11 16 31.71750305430741 
11 17 23.388031127053 
11 18 24.61706725018234 
11 19 28.77498913987632 
11 20 34.249087579087416 
11 21 37.21558813185679 
11 22 35.32704346531139 
11 23 30.822070014844883 
11 24 32.96968304366907 
11 25 30.577769702841312 
11 26 30.099833886584822 
11 27 22.93468988235943 
11 28 25.553864678361276 
11 29 27.92848008753788 
11 30 30.24896692450835 
11 31 34.72751070837067 
11 32 30.24896692450835 
11 33 38.09199390948182 
11 34 28.372521918222215 
11 35 28.071337695236398 
11 36 37.94733192202055 
11 37 33.2264954516723 
11 38 25.25866188063018 
11 39 25.67099530598687 
11 40 14.66287829861518 
11 41 20.85665361461421 
11 42 27.568097504180443 
11 43 32.31098884280702 
11 44 28.231188426986208 
11 45 25.80697580112788 
11 46 27.65863337187866 
11 47 27.367864366808018 
11 48 18.35755975068582 
11 49 25.099800796022265 
11 50 29.120439557122072 
11 51 24.95996794869737 
11 52 23.323807579381203 
11 53 24.839484696748443 
11 54 28.495613697550013 
11 55 25.787593916455254 
11 56 30.18277654557314 
11 57 53.73081052803875 
11 58 33.03028912982749 
11 59 26.664583251946766 
11 60 39.59797974644666 
11 61 13.638181696985855 
11 62 25.03996805109783 
11 63 32.43454948045371 
11 64 27.820855486487112 
11 65 25.39685019840059 
12 13 37.61648574760805 
12 14 52.91502622129181 
12 15 38.379682124790975 
12 16 48.98979485566356 
12 17 40.50925820105819 
12 18 32.984845004941285 
12 19 27.313000567495326 
12 20 47.10626285325551 
12 21 51.526692111953004 
12 22 48.394214530251446 
12 23 45.69463863518345 
12 24 49.56813492557492 
12 25 46.52956049652737 
12 26 46.34652090502587 
12 27 35.270384177096794 
12 28 37.72267222772003 
12 29 42.82522621072771 
12 30 45.70557952810576 
12 31 50.67543783727971 
12 32 45.53020975132884 
12 33 54.74486277268398 
12 34 42.83689998120779 
12 35 35.91656999213594 
12 36 52.28766584960549 
12 37 45.14421336118285 
12 38 30.983866769659336 
12 39 31.51190251317746 
12 40 35.0 
12 41 35.679125549822544 
12 42 41.352146256270665 
12 43 43.56604182158393 
12 44 31.416556144810016 
12 45 30.133038346638727 
12 46 42.60281680828159 
12 47 31.73326330524486 
12 48 35.199431813596085 
12 49 37.416573867739416 
12 50 31.080540535840107 
12 51 32.57299494980466 
12 52 36.41428291206625 
12 53 35.98610843089316 
12 54 29.017236257093817 
12 55 38.87158345115362 
12 56 28.231188426986208 
12 57 39.50949253027682 
12 58 29.949958263743873 
12 59 44.86646854834911 
12 60 27.09243436828813 
12 61 24.166091947189145 
12 62 37.322915213043046 
12 63 28.24889378365107 
12 64 30.659419433511783 
12 65 38.09199390948182 
13 14 31.0 
13 15 28.142494558940577 
13 16 30.347981810987037 
13 17 22.181073012818835 
13 18 31.25699921617557 
13 19 34.97141690009142 
13 20 26.758176320519304 
13 21 27.712812921102035 
13 22 26.814175355583846 
13 23 27.440845468024488 
13 24 29.49576240750525 
13 25 27.640549922170507 
13 26 29.13760456866693 
13 27 19.4164878389476 
13 28 17.60681686165901 
13 29 19.157244060668017 
13 30 27.784887978899608 
13 31 28.30194339616981 
13 32 27.055498516937366 
13 33 30.099833886584822 
13 34 21.2602916254693 
13 35 27.331300737432898 
13 36 27.622454633866266 
13 37 25.592967784139454 
13 38 33.0 
13 39 32.12475680841802 
13 40 20.591260281974 
13 41 20.29778313018444 
13 42 27.0 
13 43 25.199206336708304 
13 44 33.85262175962151 
13 45 34.0147027033899 
13 46 19.44222209522358 
13 47 29.223278392404914 
13 48 18.49324200890693 
13 49 30.083217912982647 
13 50 37.82856063875548 
13 51 30.72458299147443 
13 52 17.74823934929885 
13 53 31.78049716414141 
13 54 35.98610843089316 
13 55 30.430248109405877 
13 56 42.37924020083418 
13 57 67.11184694225007 
13 58 46.475800154489 
13 59 24.49489742783178 
13 60 50.309044912421065 
13 61 31.827660925679098 
13 62 30.463092423455635 
13 63 45.066617356974994 
13 64 31.575306807693888 
13 65 28.809720581775867 
14 15 20.663978319771825 
14 16 11.40175425099138 
14 17 27.258026340878022 
14 18 35.86084215408221 
14 19 44.58699361921591 
14 20 30.083217912982647 
14 21 28.513154858766505 
14 22 29.93325909419153 
14 23 26.94438717061496 
14 24 20.074859899884732 
14 25 19.05255888325765 
14 26 18.601075237738275 
14 27 31.71750305430741 
14 28 31.51190251317746 
14 29 28.77498913987632 
14 30 27.40437921208944 
14 31 26.94438717061496 
14 32 26.664583251946766 
14 33 26.664583251946766 
14 34 30.610455730027933 
14 35 34.813790371058424 
14 36 28.0 
14 37 30.463092423455635 
14 38 38.65229618017538 
14 39 33.689761055846034 
14 40 30.04995840263344 
14 41 30.04995840263344 
14 42 28.5657137141714 
14 43 30.919249667480614 
14 44 41.09744517606904 
14 45 40.124805295477756 
14 46 28.861739379323623 
14 47 38.17066936798463 
14 48 31.25699921617557 
14 49 26.038433132583073 
14 50 43.54308211415448 
14 51 31.796226191169293 
14 52 29.93325909419153 
14 53 28.513154858766505 
14 54 43.77213725647858 
14 55 31.064449134018133 
14 56 45.46427168667722 
14 57 76.01973427998811 
14 58 52.67826876426369 
14 59 26.13426869074396 
14 60 60.663003552412405 
14 61 41.83300132670378 
14 62 26.362852652928137 
14 63 52.191953402799555 
14 64 40.3732584763727 
14 65 25.15949125081825 
15 16 17.05872210923198 
15 17 26.419689627245813 
15 18 25.903667693977237 
15 19 32.01562118716424 
15 20 30.430248109405877 
15 21 32.4037034920393 
15 22 31.12876483254676 
15 23 26.962937525425527 
15 24 22.715633383201094 
15 25 19.849433241279208 
15 26 19.974984355438178 
15 27 27.331300737432898 
15 28 28.284271247461902 
15 29 29.410882339705484 
15 30 26.720778431774775 
15 31 29.782545223670862 
15 32 26.419689627245813 
15 33 32.49615361854384 
15 34 30.298514815086232 
15 35 27.51363298439521 
15 36 32.817678162843876 
15 37 29.546573405388315 
15 38 27.40437921208944 
15 39 20.54263858417414 
15 40 24.779023386727733 
15 41 25.179356624028344 
15 42 24.95996794869737 
15 43 28.930952282978865 
15 44 29.79932885150268 
15 45 28.337254630609507 
15 46 29.32575659723036 
15 47 28.284271247461902 
15 48 26.981475126464083 
15 49 17.406895185529212 
15 50 32.87856444554719 
15 51 18.920887928424502 
15 52 26.92582403567252 
15 53 18.547236990991408 
15 54 32.01562118716424 
15 55 25.37715508089904 
15 56 30.23243291566195 
15 57 60.61352984276695 
15 58 38.65229618017538 
15 59 28.53068523537421 
15 60 45.39823785126467 
15 61 29.715315916207253 
15 62 17.60681686165901 
15 63 37.8021163428716 
15 64 29.647934160747187 
15 65 16.852299546352718 
16 17 26.210684844162312 
16 18 32.58834147360065 
16 19 40.84115571332428 
16 20 29.949958263743873 
16 21 29.478805945967352 
16 22 30.199337741083 
16 23 26.645825188948457 
16 24 19.87460691435179 
16 25 18.411952639521967 
16 26 17.26267650163207 
16 27 29.899832775452108 
16 28 30.610455730027933 
16 29 28.495613697550013 
16 30 26.664583251946766 
16 31 27.820855486487112 
16 32 26.210684844162312 
16 33 28.548204847240395 
16 34 29.949958263743873 
16 35 32.43454948045371 
16 36 29.393876913398138 
16 37 30.199337741083 
16 38 35.185224171518364 
16 39 30.04995840263344 
16 40 28.26658805020514 
16 41 28.548204847240395 
16 42 27.129319932501073 
16 43 30.397368307141328 
16 44 38.17066936798463 
16 45 36.578682316343766 
16 46 28.442925306655784 
16 47 35.22782990761707 
16 48 29.546573405388315 
16 49 22.40535650240808 
16 50 39.293765408777 
16 51 28.19574435974337 
16 52 28.5657137141714 
16 53 24.43358344574123 
16 54 39.74921382870358 
16 55 28.231188426986208 
16 56 40.7308237088326 
16 57 70.95773389842716 
16 58 47.989582202807306 
16 59 25.67099530598687 
16 60 56.142675390472796 
16 61 37.815340802378074 
16 62 22.60530911091463 
16 63 47.70744176750625 
16 64 37.067505985701274 
16 65 21.93171219946131 
17 18 29.512709126747414 
17 19 37.960505792204614 
17 20 31.336879231984796 
17 21 31.272991542223778 
17 22 31.51190251317746 
17 23 24.95996794869737 
17 24 29.189039038652847 
17 25 26.19160170741759 
17 26 24.95996794869737 
17 27 19.364916731037084 
17 28 20.0 
17 29 19.519221295943137 
17 30 27.53179979587241 
17 31 28.548204847240395 
17 32 25.729360660537214 
17 33 29.393876913398138 
17 34 22.847319317591726 
17 35 31.448370387032774 
17 36 30.28200785945344 
17 37 30.479501308256342 
17 38 31.352830813181765 
17 39 30.62678566222711 
17 40 18.601075237738275 
17 41 18.49324200890693 
17 42 25.514701644346147 
17 43 30.14962686336267 
17 44 32.68026927673638 
17 45 32.41913015489465 
17 46 23.83275057562597 
17 47 33.04542328371661 
17 48 22.891046284519195 
17 49 26.962937525425527 
17 50 37.53664875824692 
17 51 30.23243291566195 
17 52 20.904544960366874 
17 53 28.635642126552707 
17 54 37.749172176353746 
17 55 27.27636339397171 
17 56 40.66939881532551 
17 57 67.512961718473 
17 58 45.36518488885502 
17 59 11.575836902790225 
17 60 52.124850119688595 
17 61 29.715315916207253 
17 62 27.313000567495326 
17 63 44.14748010928823 
17 64 34.97141690009142 
17 65 26.981475126464083 
18 19 17.88854381999832 
18 20 26.92582403567252 
18 21 37.907782842049734 
18 22 36.0 
18 23 30.822070014844883 
18 24 33.98529093593286 
18 25 31.160872901765767 
18 26 30.62678566222711 
18 27 29.631064780058107 
18 28 31.51190251317746 
18 29 33.88214869219483 
18 30 30.967725134404045 
18 31 35.185224171518364 
18 32 30.577769702841312 
18 33 38.45776904605882 
18 34 34.539832078341085 
18 35 17.663521732655695 
18 36 38.36665218650175 
18 37 33.704599092705436 
18 38 24.779023386727733 
18 39 24.95996794869737 
18 40 26.664583251946766 
18 41 27.258026340878022 
18 42 21.166010488516726 
18 43 23.83275057562597 
18 44 27.0 
18 45 25.179356624028344 
18 46 33.71943060017473 
18 47 27.440845468024488 
18 48 29.410882339705484 
18 49 25.41653005427767 
18 50 23.49468024894146 
18 51 24.71841418861655 
18 52 29.664793948382652 
18 53 25.238858928247925 
18 54 18.110770276274835 
18 55 26.324893162176366 
18 56 29.715315916207253 
18 57 53.39475629684998 
18 58 33.090784215548595 
18 59 32.41913015489465 
18 60 38.98717737923585 
18 61 26.038433132583073 
18 62 25.436194683953808 
18 63 32.0624390837628 
18 64 27.964262908219126 
18 65 25.787593916455254 
19 20 31.160872901765767 
19 21 42.74342054632502 
19 22 39.72404813208241 
19 23 39.14077158156185 
19 24 40.65710270051225 
19 25 38.63935817272331 
19 26 38.98717737923585 
19 27 31.874754901018456 
19 28 34.161381705077446 
19 29 37.815340802378074 
19 30 37.53664875824692 
19 31 42.661458015403085 
19 32 38.17066936798463 
19 33 46.82947789587238 
19 34 37.296112397943034 
19 35 18.16590212458495 
19 36 44.11349000022555 
19 37 37.013511046643494 
19 38 28.071337695236398 
19 39 28.861739379323623 
19 40 33.36165463522455 
19 41 34.19064199455752 
19 42 29.765752132274432 
19 43 27.892651361962706 
19 44 30.643106892089126 
19 45 28.0 
19 46 37.5099986670221 
19 47 26.210684844162312 
19 48 31.85906464414798 
19 49 31.432467291003423 
19 50 20.639767440550294 
19 51 28.231188426986208 
19 52 33.37663853655727 
19 53 30.315012782448235 
19 54 11.40175425099138 
19 55 32.357379374726875 
19 56 28.792360097775937 
19 57 45.17742799230607 
19 58 29.949958263743873 
19 59 41.43669871020132 
19 60 31.400636936215164 
19 61 27.49545416973504 
19 62 31.25699921617557 
19 63 29.427877939124322 
19 64 25.612496949731394 
19 65 31.54362059117501 
20 21 25.337718918639855 
20 22 24.55605831561735 
20 23 29.88310559496787 
20 24 26.832815729997478 
20 25 27.53179979587241 
20 26 30.28200785945344 
20 27 26.92582403567252 
20 28 25.45584412271571 
20 29 24.71841418861655 
20 30 26.870057685088806 
20 31 27.367864366808018 
20 32 27.964262908219126 
20 33 29.393876913398138 
20 34 24.779023386727733 
20 35 17.406895185529212 
20 36 26.814175355583846 
20 37 24.71841418861655 
20 38 37.53664875824692 
20 39 37.17526059088221 
20 40 30.298514815086232 
20 41 30.430248109405877 
20 42 23.0 
20 43 11.269427669584644 
20 44 40.099875311526844 
20 45 38.897300677553446 
20 46 24.73863375370596 
20 47 31.74901573277509 
20 48 26.457513110645905 
20 49 32.69556544854363 
20 50 36.53765181289022 
20 51 34.322004603461025 
20 52 26.962937525425527 
20 53 34.351128074635334 
20 54 31.480152477394387 
20 55 32.31098884280702 
20 56 46.968074263269514 
20 57 71.31619731870173 
20 58 49.658836071740545 
20 59 32.28002478313795 
